0.9356,0.925,0.973,0.928,0.845,0.946,0.893,0.962,0.96,0.978,0.946
0.9353,0.923,0.973,0.929,0.845,0.947,0.892,0.962,0.959,0.977,0.946
0.9357,0.923,0.973,0.93,0.846,0.946,0.892,0.962,0.96,0.977,0.948
0.9353,0.924,0.973,0.929,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9356,0.923,0.973,0.929,0.846,0.946,0.895,0.961,0.96,0.977,0.946
0.9353,0.924,0.973,0.929,0.845,0.945,0.892,0.962,0.96,0.977,0.946
0.9361,0.923,0.973,0.929,0.848,0.947,0.894,0.962,0.96,0.977,0.948
0.9354,0.924,0.973,0.929,0.845,0.946,0.892,0.963,0.959,0.977,0.946
0.9352,0.924,0.973,0.927,0.846,0.945,0.893,0.961,0.96,0.977,0.946
0.9358,0.925,0.973,0.93,0.846,0.946,0.894,0.961,0.96,0.976,0.947
0.9356,0.926,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.977,0.946
0.9356,0.924,0.973,0.929,0.844,0.947,0.894,0.961,0.96,0.976,0.948
0.9355,0.924,0.973,0.929,0.846,0.946,0.893,0.962,0.959,0.977,0.946
0.9355,0.924,0.973,0.929,0.845,0.946,0.893,0.961,0.96,0.975,0.949
0.9354,0.925,0.973,0.929,0.845,0.946,0.892,0.962,0.959,0.976,0.947
0.9357,0.925,0.973,0.929,0.845,0.946,0.894,0.961,0.959,0.977,0.948
0.9354,0.926,0.973,0.929,0.844,0.946,0.893,0.962,0.959,0.977,0.945
0.9353,0.923,0.973,0.927,0.845,0.946,0.892,0.963,0.96,0.977,0.947
0.9355,0.924,0.973,0.928,0.846,0.946,0.894,0.961,0.959,0.977,0.947
0.9358,0.924,0.973,0.93,0.845,0.947,0.893,0.962,0.959,0.977,0.948
0.9355,0.923,0.973,0.929,0.845,0.946,0.892,0.962,0.96,0.976,0.949
0.9352,0.924,0.973,0.929,0.844,0.946,0.892,0.962,0.959,0.977,0.946
0.9356,0.926,0.973,0.929,0.844,0.946,0.893,0.961,0.96,0.977,0.947
0.9357,0.924,0.973,0.929,0.845,0.946,0.894,0.962,0.96,0.977,0.947
0.9357,0.926,0.973,0.93,0.845,0.946,0.892,0.962,0.959,0.978,0.946
0.9359,0.925,0.973,0.929,0.846,0.946,0.894,0.962,0.96,0.977,0.947
0.9357,0.923,0.973,0.93,0.845,0.947,0.893,0.962,0.96,0.977,0.947
0.9362,0.925,0.973,0.93,0.847,0.946,0.893,0.962,0.96,0.977,0.949
0.9353,0.924,0.973,0.927,0.846,0.946,0.893,0.962,0.96,0.976,0.946
0.9359,0.924,0.973,0.93,0.845,0.947,0.894,0.961,0.96,0.976,0.949
0.9354,0.924,0.973,0.928,0.844,0.946,0.892,0.963,0.96,0.978,0.946
0.9358,0.924,0.973,0.93,0.846,0.947,0.894,0.961,0.959,0.977,0.947
0.9353,0.924,0.973,0.929,0.845,0.946,0.893,0.961,0.959,0.977,0.946
0.9358,0.924,0.973,0.928,0.847,0.947,0.894,0.961,0.96,0.977,0.947
0.9357,0.925,0.973,0.93,0.845,0.946,0.893,0.961,0.959,0.977,0.948
0.9355,0.924,0.973,0.931,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9349,0.922,0.973,0.928,0.845,0.946,0.892,0.961,0.96,0.977,0.945
0.9355,0.924,0.973,0.929,0.845,0.945,0.893,0.962,0.96,0.977,0.947
0.9353,0.923,0.973,0.928,0.844,0.946,0.892,0.962,0.96,0.978,0.947
0.935,0.923,0.973,0.927,0.844,0.946,0.892,0.962,0.96,0.977,0.946
0.9354,0.924,0.973,0.928,0.845,0.946,0.892,0.962,0.96,0.977,0.947
0.9362,0.924,0.973,0.93,0.848,0.947,0.893,0.962,0.96,0.976,0.949
0.9354,0.924,0.973,0.928,0.846,0.946,0.893,0.961,0.96,0.976,0.947
0.9355,0.925,0.972,0.929,0.845,0.946,0.894,0.961,0.959,0.977,0.947
0.9356,0.924,0.973,0.927,0.845,0.946,0.895,0.961,0.96,0.976,0.949
0.9353,0.922,0.973,0.928,0.846,0.946,0.893,0.961,0.96,0.977,0.947
0.9354,0.925,0.973,0.929,0.844,0.945,0.892,0.962,0.961,0.977,0.946
0.9353,0.923,0.973,0.928,0.845,0.946,0.893,0.961,0.96,0.977,0.947
0.9353,0.924,0.973,0.929,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9351,0.923,0.973,0.928,0.844,0.946,0.892,0.962,0.96,0.977,0.946
0.9356,0.924,0.973,0.927,0.846,0.946,0.893,0.961,0.96,0.977,0.949
0.9358,0.924,0.973,0.929,0.846,0.947,0.894,0.961,0.96,0.977,0.947
0.9357,0.924,0.973,0.931,0.845,0.946,0.893,0.962,0.959,0.977,0.947
0.936,0.924,0.973,0.929,0.846,0.948,0.894,0.961,0.96,0.976,0.949
0.9355,0.925,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.977,0.946
0.9355,0.926,0.973,0.929,0.844,0.946,0.893,0.962,0.959,0.978,0.945
0.9357,0.925,0.973,0.927,0.846,0.946,0.893,0.962,0.96,0.977,0.948
0.935,0.922,0.973,0.927,0.845,0.946,0.893,0.961,0.96,0.977,0.946
0.9357,0.924,0.973,0.929,0.846,0.945,0.893,0.961,0.96,0.978,0.948
0.936,0.924,0.973,0.93,0.847,0.946,0.894,0.961,0.96,0.976,0.949
0.9354,0.924,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.977,0.946
0.9351,0.922,0.973,0.927,0.845,0.946,0.894,0.961,0.96,0.977,0.946
0.9356,0.923,0.973,0.93,0.845,0.946,0.894,0.961,0.96,0.977,0.947
0.9356,0.924,0.973,0.93,0.844,0.946,0.894,0.961,0.96,0.977,0.947
0.9354,0.924,0.973,0.93,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9356,0.924,0.973,0.93,0.845,0.946,0.892,0.962,0.96,0.978,0.946
0.9355,0.924,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.977,0.947
0.9356,0.925,0.973,0.928,0.844,0.947,0.892,0.962,0.96,0.977,0.948
0.9351,0.924,0.973,0.929,0.845,0.945,0.892,0.962,0.959,0.977,0.945
0.9356,0.923,0.973,0.927,0.847,0.946,0.892,0.962,0.96,0.978,0.948
0.9354,0.924,0.973,0.928,0.846,0.946,0.892,0.962,0.959,0.977,0.947
0.9353,0.923,0.973,0.928,0.845,0.945,0.892,0.963,0.96,0.977,0.947
0.9353,0.921,0.973,0.927,0.846,0.947,0.894,0.961,0.96,0.977,0.947
0.9357,0.925,0.973,0.929,0.844,0.946,0.893,0.962,0.96,0.977,0.948
0.9356,0.925,0.973,0.93,0.844,0.946,0.893,0.962,0.96,0.978,0.945
0.9354,0.924,0.973,0.93,0.844,0.947,0.892,0.962,0.959,0.977,0.946
0.9354,0.924,0.973,0.928,0.845,0.946,0.892,0.962,0.96,0.977,0.947
0.9353,0.925,0.973,0.928,0.844,0.946,0.893,0.962,0.959,0.977,0.946
0.9357,0.924,0.973,0.93,0.846,0.946,0.893,0.962,0.96,0.977,0.946
0.9358,0.924,0.973,0.929,0.847,0.945,0.892,0.962,0.96,0.977,0.949
0.9353,0.923,0.973,0.928,0.844,0.946,0.893,0.962,0.96,0.977,0.947
0.9356,0.923,0.973,0.93,0.844,0.946,0.892,0.963,0.96,0.978,0.947
0.9354,0.923,0.973,0.928,0.845,0.946,0.892,0.962,0.961,0.977,0.947
0.9355,0.924,0.973,0.929,0.844,0.947,0.892,0.962,0.959,0.976,0.949
0.9354,0.925,0.973,0.929,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9361,0.925,0.973,0.929,0.848,0.946,0.895,0.962,0.959,0.978,0.946
0.9355,0.923,0.973,0.929,0.845,0.946,0.893,0.962,0.96,0.978,0.946
0.9351,0.925,0.973,0.928,0.844,0.945,0.893,0.962,0.959,0.976,0.946
0.9355,0.924,0.973,0.928,0.845,0.946,0.893,0.961,0.96,0.977,0.948
0.9352,0.924,0.973,0.929,0.844,0.946,0.892,0.962,0.96,0.977,0.945
0.9355,0.924,0.973,0.93,0.844,0.945,0.893,0.962,0.96,0.977,0.947
0.936,0.924,0.973,0.93,0.846,0.947,0.893,0.962,0.96,0.976,0.949
0.9358,0.926,0.973,0.93,0.845,0.946,0.893,0.962,0.96,0.978,0.945
0.9356,0.924,0.973,0.929,0.845,0.946,0.893,0.962,0.96,0.978,0.946
0.9353,0.923,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.977,0.946
0.9353,0.923,0.973,0.93,0.846,0.945,0.892,0.962,0.959,0.977,0.946
0.9355,0.924,0.973,0.929,0.845,0.946,0.894,0.962,0.959,0.977,0.946
0.9356,0.924,0.972,0.93,0.843,0.946,0.896,0.961,0.96,0.978,0.946
0.9359,0.924,0.973,0.93,0.846,0.946,0.894,0.961,0.96,0.978,0.947
0.9353,0.924,0.973,0.929,0.844,0.947,0.893,0.961,0.959,0.976,0.947
0.9355,0.924,0.973,0.93,0.845,0.946,0.892,0.963,0.959,0.977,0.946
0.9352,0.924,0.973,0.928,0.843,0.946,0.893,0.961,0.96,0.977,0.947
0.9354,0.924,0.973,0.926,0.846,0.946,0.894,0.961,0.96,0.976,0.948
0.9357,0.924,0.973,0.927,0.846,0.947,0.894,0.961,0.96,0.977,0.948
0.9356,0.923,0.973,0.928,0.846,0.946,0.893,0.961,0.96,0.977,0.949
0.9359,0.924,0.973,0.928,0.847,0.947,0.894,0.961,0.96,0.976,0.949
0.9354,0.924,0.973,0.927,0.844,0.947,0.893,0.962,0.96,0.978,0.946
0.9352,0.924,0.973,0.928,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9351,0.923,0.973,0.929,0.845,0.946,0.892,0.962,0.959,0.977,0.945
0.9355,0.924,0.973,0.929,0.845,0.946,0.892,0.962,0.96,0.977,0.947
0.9359,0.923,0.973,0.929,0.846,0.947,0.894,0.961,0.96,0.977,0.949
0.9356,0.925,0.973,0.928,0.845,0.946,0.894,0.961,0.96,0.977,0.947
0.9356,0.924,0.973,0.93,0.846,0.947,0.892,0.962,0.959,0.977,0.946
0.9357,0.923,0.973,0.929,0.847,0.946,0.893,0.961,0.96,0.977,0.948
0.9357,0.925,0.973,0.93,0.845,0.946,0.895,0.961,0.959,0.977,0.946
0.936,0.924,0.973,0.929,0.847,0.947,0.893,0.962,0.96,0.976,0.949
0.9357,0.925,0.973,0.93,0.845,0.946,0.893,0.962,0.959,0.978,0.946
0.9357,0.923,0.973,0.93,0.847,0.947,0.892,0.962,0.959,0.977,0.947
0.9358,0.925,0.973,0.93,0.846,0.946,0.892,0.962,0.96,0.978,0.946
0.9355,0.925,0.973,0.929,0.845,0.946,0.894,0.962,0.959,0.977,0.945
0.9354,0.924,0.973,0.927,0.846,0.945,0.894,0.961,0.96,0.976,0.948
0.9352,0.923,0.973,0.929,0.845,0.946,0.892,0.962,0.96,0.976,0.946
0.9354,0.925,0.973,0.929,0.844,0.946,0.892,0.962,0.96,0.977,0.946
0.9357,0.924,0.973,0.93,0.845,0.946,0.893,0.962,0.96,0.978,0.946
0.9354,0.925,0.973,0.929,0.844,0.946,0.892,0.962,0.959,0.977,0.947
0.9352,0.922,0.973,0.93,0.845,0.945,0.892,0.962,0.959,0.978,0.946
0.9355,0.925,0.973,0.93,0.845,0.946,0.892,0.962,0.959,0.977,0.946
0.9357,0.926,0.973,0.93,0.845,0.946,0.892,0.962,0.96,0.976,0.947
0.9353,0.924,0.973,0.928,0.845,0.945,0.892,0.963,0.959,0.978,0.946
0.9357,0.924,0.973,0.93,0.845,0.947,0.893,0.962,0.959,0.976,0.948
0.9355,0.923,0.973,0.929,0.844,0.947,0.893,0.961,0.96,0.976,0.949
0.9355,0.925,0.973,0.929,0.845,0.946,0.892,0.963,0.959,0.977,0.946
0.9353,0.924,0.973,0.929,0.844,0.946,0.892,0.962,0.959,0.976,0.948
0.9357,0.925,0.973,0.929,0.845,0.946,0.894,0.962,0.959,0.977,0.947
0.9355,0.924,0.973,0.93,0.846,0.946,0.892,0.962,0.959,0.977,0.946
0.9352,0.924,0.973,0.927,0.845,0.946,0.892,0.962,0.959,0.978,0.946
0.9353,0.923,0.973,0.928,0.844,0.946,0.892,0.962,0.96,0.976,0.949
0.9357,0.925,0.973,0.928,0.846,0.946,0.894,0.962,0.959,0.978,0.946
0.9357,0.923,0.973,0.927,0.847,0.947,0.893,0.961,0.96,0.977,0.949
0.9354,0.925,0.973,0.927,0.846,0.945,0.892,0.961,0.96,0.976,0.949
0.9357,0.925,0.973,0.927,0.847,0.946,0.893,0.961,0.96,0.977,0.948
0.9357,0.924,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.945
0.9356,0.924,0.973,0.927,0.846,0.947,0.893,0.962,0.96,0.977,0.947
0.9359,0.925,0.973,0.929,0.845,0.947,0.893,0.962,0.96,0.977,0.948
0.9358,0.924,0.973,0.93,0.845,0.946,0.892,0.962,0.96,0.978,0.948
0.9353,0.925,0.973,0.929,0.844,0.945,0.892,0.962,0.96,0.976,0.947
0.9353,0.924,0.973,0.928,0.846,0.945,0.892,0.963,0.959,0.977,0.946
0.9359,0.924,0.973,0.931,0.846,0.947,0.894,0.961,0.96,0.976,0.947
0.9356,0.925,0.973,0.928,0.845,0.946,0.892,0.962,0.96,0.977,0.948
0.936,0.922,0.973,0.93,0.847,0.947,0.894,0.961,0.96,0.977,0.949
0.9357,0.924,0.973,0.928,0.846,0.947,0.894,0.961,0.96,0.976,0.948
0.9355,0.924,0.973,0.928,0.846,0.946,0.892,0.961,0.96,0.976,0.949
0.9351,0.923,0.973,0.929,0.844,0.946,0.893,0.961,0.959,0.977,0.946
0.936,0.925,0.973,0.928,0.847,0.946,0.894,0.962,0.961,0.977,0.947
0.9361,0.926,0.973,0.93,0.846,0.946,0.894,0.962,0.96,0.978,0.946
0.9358,0.925,0.973,0.93,0.845,0.946,0.893,0.962,0.96,0.978,0.946
0.9358,0.925,0.973,0.929,0.846,0.946,0.893,0.962,0.96,0.978,0.946
0.9357,0.924,0.973,0.927,0.846,0.947,0.893,0.962,0.96,0.977,0.948
0.9357,0.926,0.973,0.929,0.845,0.946,0.893,0.962,0.959,0.978,0.946
0.9359,0.924,0.972,0.929,0.848,0.946,0.895,0.961,0.958,0.979,0.947
0.9358,0.927,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.978,0.946
0.936,0.925,0.973,0.93,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9355,0.924,0.972,0.929,0.845,0.946,0.895,0.962,0.959,0.977,0.946
0.9361,0.927,0.973,0.929,0.847,0.946,0.895,0.962,0.959,0.977,0.946
0.9359,0.926,0.973,0.928,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9363,0.926,0.974,0.93,0.846,0.946,0.896,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.928,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9359,0.926,0.973,0.929,0.845,0.946,0.894,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.846,0.946,0.895,0.962,0.959,0.978,0.946
0.9359,0.927,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.977,0.946
0.9359,0.926,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.978,0.946
0.9359,0.926,0.973,0.928,0.846,0.946,0.895,0.962,0.959,0.978,0.946
0.9359,0.926,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.96,0.978,0.945
0.936,0.927,0.973,0.93,0.844,0.946,0.895,0.962,0.959,0.978,0.946
0.9361,0.926,0.973,0.928,0.847,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9356,0.924,0.973,0.929,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.926,0.973,0.928,0.845,0.946,0.896,0.961,0.96,0.978,0.946
0.9357,0.926,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.977,0.946
0.9358,0.926,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.926,0.973,0.93,0.844,0.946,0.895,0.962,0.959,0.978,0.946
0.9359,0.926,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.926,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.925,0.973,0.929,0.846,0.946,0.895,0.961,0.96,0.978,0.946
0.9357,0.925,0.973,0.93,0.845,0.946,0.895,0.961,0.959,0.977,0.946
0.9356,0.925,0.973,0.928,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9358,0.926,0.973,0.929,0.845,0.946,0.894,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.928,0.844,0.946,0.896,0.961,0.96,0.978,0.946
0.936,0.926,0.974,0.93,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.928,0.973,0.928,0.845,0.946,0.894,0.962,0.96,0.978,0.945
0.9358,0.926,0.973,0.929,0.845,0.945,0.895,0.961,0.96,0.978,0.946
0.9356,0.925,0.973,0.928,0.847,0.946,0.894,0.961,0.959,0.977,0.946
0.9359,0.927,0.973,0.929,0.844,0.946,0.895,0.962,0.959,0.978,0.946
0.936,0.927,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.845,0.946,0.896,0.961,0.96,0.978,0.946
0.9357,0.925,0.972,0.929,0.847,0.946,0.895,0.961,0.959,0.977,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.928,0.846,0.946,0.895,0.961,0.959,0.978,0.946
0.9362,0.927,0.973,0.928,0.847,0.946,0.895,0.962,0.96,0.978,0.946
0.9359,0.925,0.973,0.929,0.846,0.946,0.895,0.962,0.959,0.978,0.946
0.9358,0.927,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9357,0.925,0.973,0.931,0.844,0.946,0.895,0.961,0.959,0.977,0.946
0.9359,0.926,0.973,0.93,0.844,0.946,0.895,0.962,0.959,0.978,0.946
0.9358,0.926,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.945
0.9359,0.927,0.973,0.929,0.844,0.946,0.895,0.962,0.959,0.978,0.946
0.9361,0.928,0.973,0.93,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.927,0.973,0.929,0.846,0.945,0.895,0.961,0.959,0.978,0.946
0.9361,0.926,0.973,0.929,0.846,0.946,0.896,0.961,0.96,0.978,0.946
0.9359,0.926,0.973,0.929,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9356,0.925,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.977,0.946
0.9362,0.927,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.9358,0.926,0.973,0.929,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9358,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.977,0.945
0.936,0.927,0.973,0.929,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9357,0.924,0.973,0.93,0.846,0.945,0.895,0.961,0.959,0.978,0.946
0.936,0.927,0.973,0.929,0.846,0.946,0.895,0.961,0.959,0.978,0.946
0.9361,0.927,0.973,0.93,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.936,0.926,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.93,0.845,0.945,0.895,0.962,0.959,0.978,0.946
0.9359,0.927,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.927,0.973,0.929,0.847,0.946,0.894,0.961,0.959,0.977,0.946
0.9358,0.927,0.973,0.928,0.844,0.946,0.895,0.962,0.96,0.978,0.945
0.9359,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.928,0.973,0.929,0.844,0.946,0.895,0.962,0.96,0.978,0.945
0.9362,0.927,0.974,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.972,0.929,0.847,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.927,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.926,0.973,0.928,0.846,0.946,0.894,0.962,0.96,0.978,0.946
0.936,0.927,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9358,0.924,0.973,0.93,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9359,0.927,0.973,0.929,0.845,0.945,0.895,0.962,0.959,0.978,0.946
0.9358,0.926,0.973,0.928,0.845,0.946,0.895,0.962,0.959,0.978,0.946
0.9362,0.929,0.973,0.93,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9361,0.928,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.925,0.972,0.93,0.845,0.946,0.896,0.962,0.96,0.978,0.945
0.9358,0.926,0.973,0.929,0.844,0.947,0.895,0.961,0.96,0.978,0.945
0.9359,0.926,0.973,0.928,0.846,0.946,0.894,0.962,0.96,0.978,0.946
0.9359,0.927,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.928,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.925,0.973,0.93,0.846,0.946,0.895,0.961,0.959,0.978,0.946
0.9361,0.926,0.974,0.93,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.936,0.928,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.972,0.928,0.846,0.946,0.896,0.961,0.96,0.978,0.946
0.936,0.925,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.947
0.9359,0.927,0.972,0.93,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9362,0.927,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.928,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9361,0.927,0.973,0.928,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.9356,0.925,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.977,0.946
0.936,0.926,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.945
0.9359,0.926,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.929,0.846,0.945,0.895,0.962,0.959,0.978,0.946
0.9359,0.927,0.973,0.93,0.844,0.945,0.895,0.962,0.96,0.978,0.945
0.9358,0.925,0.973,0.93,0.845,0.945,0.895,0.962,0.959,0.978,0.946
0.9357,0.925,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.978,0.945
0.9362,0.927,0.974,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9357,0.926,0.972,0.93,0.845,0.946,0.895,0.961,0.959,0.978,0.945
0.9357,0.926,0.973,0.928,0.845,0.946,0.895,0.962,0.959,0.977,0.946
0.9358,0.927,0.972,0.928,0.847,0.946,0.894,0.961,0.959,0.978,0.946
0.9359,0.927,0.973,0.93,0.845,0.946,0.894,0.961,0.959,0.978,0.946
0.9362,0.926,0.973,0.93,0.846,0.946,0.895,0.962,0.96,0.978,0.946
0.9362,0.928,0.973,0.93,0.845,0.946,0.895,0.961,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9357,0.926,0.973,0.929,0.844,0.945,0.895,0.962,0.959,0.978,0.946
0.936,0.927,0.973,0.929,0.844,0.946,0.895,0.962,0.96,0.978,0.946
0.9357,0.925,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9363,0.926,0.974,0.931,0.846,0.946,0.895,0.962,0.959,0.978,0.946
0.9357,0.927,0.973,0.928,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.9356,0.927,0.973,0.928,0.844,0.946,0.894,0.961,0.959,0.978,0.946
0.9357,0.926,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.945
0.9363,0.928,0.973,0.928,0.846,0.946,0.895,0.962,0.961,0.978,0.946
0.9358,0.926,0.973,0.929,0.845,0.946,0.895,0.961,0.96,0.978,0.945
0.9358,0.925,0.972,0.929,0.846,0.945,0.896,0.962,0.959,0.978,0.946
0.936,0.926,0.973,0.929,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9359,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.978,0.945
0.9357,0.927,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.977,0.946
0.9361,0.926,0.973,0.929,0.846,0.946,0.896,0.961,0.96,0.978,0.946
0.9362,0.928,0.973,0.929,0.846,0.946,0.895,0.961,0.96,0.978,0.946
0.9361,0.926,0.973,0.929,0.847,0.946,0.896,0.961,0.959,0.978,0.946
0.936,0.928,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.9356,0.925,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.936,0.927,0.973,0.928,0.847,0.946,0.894,0.962,0.96,0.977,0.946
0.9356,0.925,0.973,0.929,0.844,0.946,0.895,0.962,0.959,0.977,0.946
0.9357,0.926,0.973,0.928,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.927,0.973,0.929,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.9359,0.925,0.973,0.931,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.926,0.973,0.929,0.846,0.946,0.895,0.962,0.96,0.978,0.945
0.9359,0.927,0.973,0.929,0.845,0.946,0.895,0.962,0.959,0.977,0.946
0.9357,0.925,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.978,0.946
0.9358,0.925,0.973,0.929,0.845,0.946,0.896,0.961,0.959,0.978,0.946
0.936,0.928,0.973,0.928,0.846,0.946,0.894,0.962,0.96,0.978,0.945
0.9356,0.926,0.973,0.929,0.844,0.946,0.895,0.962,0.959,0.978,0.944
0.936,0.928,0.973,0.928,0.846,0.946,0.895,0.962,0.96,0.977,0.945
0.9361,0.926,0.973,0.929,0.847,0.946,0.895,0.961,0.96,0.978,0.946
0.9359,0.926,0.972,0.929,0.847,0.946,0.895,0.961,0.959,0.978,0.946
0.9358,0.926,0.973,0.929,0.845,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.928,0.973,0.93,0.844,0.946,0.895,0.961,0.96,0.977,0.946
0.936,0.925,0.973,0.93,0.845,0.946,0.895,0.962,0.96,0.978,0.946
0.9361,0.927,0.973,0.929,0.846,0.946,0.895,0.961,0.96,0.978,0.946
0.9358,0.926,0.973,0.93,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.936,0.927,0.973,0.93,0.844,0.946,0.895,0.962,0.96,0.978,0.945
0.9358,0.927,0.973,0.929,0.844,0.946,0.895,0.961,0.959,0.978,0.946
0.9357,0.926,0.973,0.929,0.844,0.946,0.895,0.961,0.96,0.977,0.946
